PRR14L	PRR14L
UBN1	UBN1
MXRA8	MXRA8
RND2	RND2
AP5M1	AP5M1
C1orf109	C1orf109
TACO1	TACO1
PRR12	PRR12
ACOX1	ACOX1
HOGA1	HOGA1
BGN	BGN
KDM5B-AS1	KDM5B-AS1
GSTM5	GSTM5
SKP2	SKP2
STIL	STIL
GRIK3	GRIK3
LOC100652954	LOC100652954
UBE4B	UBE4B
FZD7	FZD7
NEB	NEB
SMCP	SMCP
ZNF76	ZNF76
OSBPL2	OSBPL2
SENP5	SENP5
NAT10	NAT10
PCOLCE2	PCOLCE2
GPATCH1	GPATCH1
TWSG1	TWSG1
TOMM40L	TOMM40L
RER1	RER1
METTL18	METTL18
ACTR6	ACTR6
LHFP	LHFP
EMX2	EMX2
MRPL55	MRPL55
RPS6KB1	RPS6KB1
SLC2A13	SLC2A13
LOC100506098	LOC100506098
AIFM2	AIFM2
GPR68	GPR68
RFWD2	RFWD2
ANK3	ANK3
LOC389895	LOC389895
LOC100144604	LOC100144604
PEX1	PEX1
KCNN2	KCNN2
IRF2BPL	IRF2BPL
SNAP47	SNAP47
ZNF439	ZNF439
NOP56	NOP56
LHFPL4	LHFPL4
NANOG	NANOG
ZBTB4	ZBTB4
LOC100507165	LOC100507165
SCD	SCD
LGALS3	LGALS3
ZC3H12A	ZC3H12A
RAB17	RAB17
TMEM184C	TMEM184C
ASPHD2	ASPHD2
CCDC111	CCDC111
ANKRD37	ANKRD37
MYEOV	MYEOV
SYTL2	SYTL2
C2orf68	C2orf68
APP	APP
NMT1	NMT1
NDUFA5	NDUFA5
BCL7A	BCL7A
ZNF7	ZNF7
AIM2	AIM2
WDR7	WDR7
CIDEB	CIDEB
KCTD15	KCTD15
SLC35B3	SLC35B3
LAMTOR1	LAMTOR1
SKAP2	SKAP2
SGSM1	SGSM1
PKIB	PKIB
SFTA2	SFTA2
ZNF57	ZNF57
SERTAD2	SERTAD2
ZNF189	ZNF189
PAMR1	PAMR1
NUDT16L1	NUDT16L1
LPCAT1	LPCAT1
SPRR1B	SPRR1B
TRRAP	TRRAP
VAMP7	VAMP7
EDNRB	EDNRB
ATP6V1D	ATP6V1D
FSD1	FSD1
ZC3H12C	ZC3H12C
ZSWIM5	ZSWIM5
TSG101	TSG101
LANCL1	LANCL1
TUBGCP3	TUBGCP3
MELK	MELK
HLA-DOB	HLA-DOB
VPS45	VPS45
CCDC93	CCDC93
GPD1	GPD1
ISOC2	ISOC2
PLCXD1	PLCXD1
NMRK1	NMRK1
CD207	CD207
TNRC6A	TNRC6A
NEO1	NEO1
ZNF513	ZNF513
TMEM125	TMEM125
ZNF12	ZNF12
HSPB6	HSPB6
KLHL15	KLHL15
LRCH2	LRCH2
ZNF605	ZNF605
RBP2	RBP2
PDCL2	PDCL2
GNL2	GNL2
SST	SST
BZW2	BZW2
MACROD1	MACROD1
MESP1	MESP1
R3HCC1	R3HCC1
SCN1A	SCN1A
TSR3	TSR3
ADRM1	ADRM1
TOB1	TOB1
CXCL9	CXCL9
GFRA2	GFRA2
CASC3	CASC3
PLXNC1	PLXNC1
CAMKV	CAMKV
CRISPLD2	CRISPLD2
C2orf18	SLC35F6
PTPN14	PTPN14
TSEN54	TSEN54
C3orf43	SMCO1
ARF3	ARF3
UPF2	UPF2
DOHH	DOHH
TM4SF1	TM4SF1
PNMAL1	PNMAL1
FAM57A	FAM57A
CCDC137	CCDC137
GXYLT1	GXYLT1
FAM101B	FAM101B
RSPH9	RSPH9
MYCT1	MYCT1
TRAK2	TRAK2
NINJ1	NINJ1
PCSK2	PCSK2
SLC38A2	SLC38A2
PTPRS	PTPRS
IGSF9	IGSF9
SCLT1	SCLT1
ADAM11	ADAM11
PAQR7	PAQR7
ERCC3	ERCC3
GRB14	GRB14
LPHN3	LPHN3
HMG20B	HMG20B
LHFPL2	LHFPL2
ERC2	ERC2
C7orf49	C7orf49
CTNNBL1	CTNNBL1
DMRT2	DMRT2
NAPG	NAPG
CACHD1	CACHD1
LOC283588	LOC283588
BLCAP	BLCAP
TOM1	TOM1
ISG15	ISG15
ATP6V1E1	ATP6V1E1
FAF2	FAF2
AHNAK2	AHNAK2
ARAP3	ARAP3
IFIH1	IFIH1
MMP26	MMP26
RNF32	RNF32
SNX27	SNX27
PIM3	PIM3
POLE4	POLE4
DCAF4	DCAF4
SYTL4	SYTL4
DACH1	DACH1
ALDH1L2	ALDH1L2
TNFSF12	TNFSF12
RELN	RELN
SMOX	SMOX
FGD5-AS1	FGD5-AS1
MYOZ2	MYOZ2
ZNF850	ZNF850
NHP2	NHP2
EIF3F	EIF3F
MMS19	MMS19
FOSL1	FOSL1
DCT	DCT
NKX2-5	NKX2-5
NAT2	NAT2
NT5C2	NT5C2
NPTX2	NPTX2
ADPGK	ADPGK
SGIP1	SGIP1
ATP5O	ATP5O
PHB2	PHB2
NUP155	NUP155
CD209	CD209
IRAK3	IRAK3
YBX2	YBX2
FAM96A	FAM96A
GID4	GID4
NKD1	NKD1
PTPRA	PTPRA
SLITRK5	SLITRK5
ANKRD34C	ANKRD34C
MYO5B	MYO5B
FNIP1	FNIP1
IHH	IHH
GPR158	GPR158
ZNF420	ZNF420
LPPR4	LPPR4
SYNPR	SYNPR
BCL2L11	BCL2L11
ITPKC	ITPKC
NCBP2	NCBP2
ZBTB11	ZBTB11
SNX4	SNX4
ENOPH1	ENOPH1
RAPGEFL1	RAPGEFL1
ST6GALNAC6	ST6GALNAC6
VMA21	VMA21
COL12A1	COL12A1
ZNF746	ZNF746
MIR17HG	MIR17HG
LSM11	LSM11
DPYSL2	DPYSL2
CHMP1A	CHMP1A
MAPRE3	MAPRE3
CLDN5	CLDN5
CENPA	CENPA
IL15RA	IL15RA
PTPRH	PTPRH
PLXNB2	PLXNB2
ARPC4	ARPC4
EIF2C1	AGO1
ARPP19	ARPP19
GPRIN1	GPRIN1
SOX2	SOX2
DERL3	DERL3
P2RY8	P2RY8
SLC16A7	SLC16A7
SEMA4B	SEMA4B
SLC6A3	SLC6A3
MKRN2	MKRN2
SLC47A1	SLC47A1
FAM219B	FAM219B
FAM116A	DENND6A
SMTNL2	SMTNL2
APLP1	APLP1
HTATIP2	HTATIP2
SLC22A17	SLC22A17
CACNA1G	CACNA1G
LY75	LY75
BEX1	BEX1
LTF	LTF
ENDOU	ENDOU
CAND1	CAND1
GNMT	GNMT
TBX21	TBX21
FAM162A	FAM162A
KLHL22	KLHL22
ABHD14B	ABHD14B
CNKSR3	CNKSR3
WNT3	WNT3
KCTD16	KCTD16
ZNF793	ZNF793
UBL3	UBL3
EIF1	EIF1
PRPS2	PRPS2
BUD31	BUD31
MDH2	MDH2
PSMC5	PSMC5
ZFC3H1	ZFC3H1
STAP2	STAP2
FBXO8	FBXO8
TMEM246	TMEM246
CRAMP1L	CRAMP1L
FAM46C	FAM46C
ANKRD13B	ANKRD13B
RCAN3	RCAN3
LOC100507389	LOC100507389
ZNF45	ZNF45
CORO1C	CORO1C
WNK4	WNK4
OLFM3	OLFM3
PRR9	PRR9
ETS2	ETS2
DHX8	DHX8
CLPX	CLPX
JRKL	JRKL
EDN2	EDN2
PSD	PSD
ARL6IP1	ARL6IP1
LSM14A	LSM14A
SURF4	SURF4
EML6	EML6
SPACA7	SPACA7
KIAA1549L	KIAA1549L
RPLP2	RPLP2
LCMT2	LCMT2
NDP	NDP
ALOX12	ALOX12
SOCS1	SOCS1
SNRNP27	SNRNP27
OPCML	OPCML
GSTO2	GSTO2
CDC42SE1	CDC42SE1
PCDHB14	PCDHB14
SEC62	SEC62
HABP2	HABP2
TRIM3	TRIM3
C5orf34	C5orf34
SLC25A35	SLC25A35
PAR5	PAR5
PBXIP1	PBXIP1
MDM4	MDM4
DCTN1-AS1	DCTN1-AS1
SLC25A36	SLC25A36
LAMA5	LAMA5
CLMN	CLMN
EPS15	EPS15
ZSCAN21	ZSCAN21
MMP8	MMP8
NDUFA11	NDUFA11
SUPT5H	SUPT5H
KIAA0247	KIAA0247
BLM	BLM
GPR143	GPR143
ATP4B	ATP4B
CHI3L1	CHI3L1
ASCL1	ASCL1
CCKBR	CCKBR
FAM108A1	ABHD17A
EHD2	EHD2
LINC00294	LINC00294
USP13	USP13
SLC51A	SLC51A
ABHD13	ABHD13
CCL27	CCL27
VCP	VCP
SOX10	SOX10
FUOM	FUOM
FAM19A1	FAM19A1
M1	M1
PPP2R2B	PPP2R2B
MUC19	MUC19
PRKAB1	PRKAB1
RFC4	RFC4
COL9A3	COL9A3
CKAP5	CKAP5
CIAO1	CIAO1
FICD	FICD
FAM60A	FAM60A
NCOA5	NCOA5
ZUFSP	ZUFSP
BRE	BRE
APMAP	APMAP
IL11	IL11
TMEM230	TMEM230
RPS19BP1	RPS19BP1
TMEM200B	TMEM200B
SLC24A2	SLC24A2
SLC7A3	SLC7A3
VWA5B2	VWA5B2
GTSF1L	GTSF1L
ARHGDIB	ARHGDIB
TRAP1	TRAP1
CRCP	CRCP
ASIC1	ASIC1
LOC100507424	LOC100507424
MAST1	MAST1
TSPAN13	TSPAN13
FAM63A	FAM63A
ERGIC2	ERGIC2
KPNA1	KPNA1
KRT81	KRT81
LOC100506661	LOC100506661
NUCB1	NUCB1
ATMIN	ATMIN
PPP2R5D	PPP2R5D
NRF1	NRF1
ALDOB	ALDOB
FOXD1	FOXD1
MGAT3	MGAT3
PLA2G4A	PLA2G4A
ANKRD40	ANKRD40
RASSF3	RASSF3
CYP4X1	CYP4X1
SEPT9	SEPT9
TRMT1	TRMT1
MPO	MPO
ANG	ANG
EIF3G	EIF3G
ISCU	ISCU
ECI1	ECI1
LIMCH1	LIMCH1
SLC36A1	SLC36A1
DKFZP586I1420	DKFZP586I1420
EFNA5	EFNA5
YAE1D1	YAE1D1
TMEM161B	TMEM161B
WDR96	WDR96
ZDHHC9	ZDHHC9
GM2A	GM2A
SPG20	SPG20
C9	C9
GPSM1	GPSM1
REEP4	REEP4
ATP2B3	ATP2B3
SCIN	SCIN
CCNH	CCNH
HGD	HGD
EIF3J	EIF3J
MEF2C	MEF2C
PDCD10	PDCD10
YIPF1	YIPF1
CCDC92	CCDC92
RNF112	RNF112
FAM220A	FAM220A
SLC2A4RG	SLC2A4RG
AKR1A1	AKR1A1
NUMB	NUMB
EED	EED
PCNP	PCNP
PDGFD	PDGFD
RBBP4	RBBP4
ATF6	ATF6
ANO9	ANO9
STRA6	STRA6
C14orf39	C14orf39
PLCG1	PLCG1
MTRR	MTRR
PDE4A	PDE4A
KLKB1	KLKB1
SPINK4	SPINK4
RAB5A	RAB5A
C17orf108	LYRM9
WDR11	WDR11
UTS2	UTS2
PYCR2	PYCR2
TSPAN2	TSPAN2
PMP2	PMP2
FAM64A	FAM64A
FAM19A4	FAM19A4
SGSH	SGSH
RIOK1	RIOK1
PRM3	PRM3
SLC2A3	SLC2A3
ZFR	ZFR
TRAM2	TRAM2
PSMG1	PSMG1
HTR1E	HTR1E
VTI1B	VTI1B
KRT20	KRT20
MRPS2	MRPS2
ZNF22	ZNF22
SLC12A7	SLC12A7
MRPS17	MRPS17
C8orf46	C8orf46
U2AF1	U2AF1
DDIT4	DDIT4
ALAS1	ALAS1
CYFIP1	CYFIP1
YIPF6	YIPF6
NME4	NME4
C16orf80	C16orf80
TEX10	TEX10
RASL11B	RASL11B
TBC1D22B	TBC1D22B
ZMYND12	ZMYND12
PADI1	PADI1
BTRC	BTRC
KLHDC5	KLHL42
LRRC73	LRRC73
RGS3	RGS3
ZPBP	ZPBP
PITX2	PITX2
SHC2	SHC2
RIC8A	RIC8A
THAP4	THAP4
C6orf89	C6orf89
EIF4E3	EIF4E3
CELF4	CELF4
GULP1	GULP1
MYH13	MYH13
LOC100996870	LOC100996870
S100A10	S100A10
C1orf21	C1orf21
SLA2	SLA2
NONO	NONO
PIK3R3	PIK3R3
DET1	DET1
SYK	SYK
CD109	CD109
CCDC71L	CCDC71L
AHRR	AHRR
LOC440900	LOC440900
C22orf28	C22orf28
PYCR1	PYCR1
FUCA1	FUCA1
MON1B	MON1B
URB2	URB2
CNTN6	CNTN6
FAM192A	FAM192A
SECISBP2	SECISBP2
TRPS1	TRPS1
MUC13	MUC13
SLC24A3	SLC24A3
MYOZ1	MYOZ1
ACSM5	ACSM5
MAN1A1	MAN1A1
CTTNBP2	CTTNBP2
SRSF3	SRSF3
PECAM1	PECAM1
JUND	JUND
PLCB2	PLCB2
CHGA	CHGA
CLTB	CLTB
MAGEH1	MAGEH1
PABPC4L	PABPC4L
TRAPPC4	TRAPPC4
MFAP1	MFAP1
NOTCH1	NOTCH1
ROBO4	ROBO4
SEMA3B	SEMA3B
MYBPC2	MYBPC2
THUMPD1	THUMPD1
FBXL7	FBXL7
TMEM74B	TMEM74B
TFEB	TFEB
SLCO4C1	SLCO4C1
PDPR	PDPR
LINC00675	LINC00675
SPATA3	SPATA3
LOC147670	LOC147670
MARCKSL1	MARCKSL1
TOPBP1	TOPBP1
EPHB6	EPHB6
CHN2	CHN2
NOL9	NOL9
TMEM206	TMEM206
HAPLN4	HAPLN4
KAT2A	KAT2A
NDUFB3	NDUFB3
SLC6A14	SLC6A14
TTC7A	TTC7A
RASGRF2	RASGRF2
CTXN3	CTXN3
C12orf54	C12orf54
TMEM110	TMEM110
SH2D5	SH2D5
CHMP2B	CHMP2B
KIF2A	KIF2A
AKAP17A	AKAP17A
GPA33	GPA33
SMARCE1	SMARCE1
PUM2	PUM2
NIF3L1	NIF3L1
LRRC40	LRRC40
FASTKD5	FASTKD5
SPHK1	SPHK1
IGSF11	IGSF11
SGTA	SGTA
TOR1B	TOR1B
C3AR1	C3AR1
CDC42BPB	CDC42BPB
MAP1S	MAP1S
AVEN	AVEN
LIMS2	LIMS2
MIS12	MIS12
TMEM55B	TMEM55B
ACAP3	ACAP3
VASN	VASN
N6AMT2	N6AMT2
RIMS4	RIMS4
MIS18A	MIS18A
C22orf43	C22orf43
HNRNPL	HNRNPL
LYPD3	LYPD3
TST	TST
NCK1	NCK1
EHD3	EHD3
DAZAP1	DAZAP1
ST5	ST5
BICD2	BICD2
NIPAL4	NIPAL4
ZDHHC1	ZDHHC1
TMEM171	TMEM171
ALDH1A3	ALDH1A3
GATA4	GATA4
PAEP	PAEP
IMP4	IMP4
MKL1	MKL1
C6orf203	C6orf203
MAL2	MAL2
RBM5	RBM5
FAM189B	FAM189B
FCHSD2	FCHSD2
COX17	COX17
CKS2	CKS2
TOM1L1	TOM1L1
ATG4B	ATG4B
EXOSC10	EXOSC10
KIF2C	KIF2C
XPOT	XPOT
PRMT3	PRMT3
SLC25A15	SLC25A15
CCDC102B	CCDC102B
JKAMP	JKAMP
SLC35B2	SLC35B2
SLC52A3	SLC52A3
LINGO2	LINGO2
BIRC2	BIRC2
RIN2	RIN2
WRAP73	WRAP73
FERMT3	FERMT3
ZNF346	ZNF346
DYNC1I2	DYNC1I2
RAB15	RAB15
MMD2	MMD2
LEF1	LEF1
TMEM216	TMEM216
GPC1	GPC1
ADAMTS8	ADAMTS8
ATP6V1C2	ATP6V1C2
SNX32	SNX32
FAM154B	FAM154B
SERPINI1	SERPINI1
C1orf31	COA6
NR1D2	NR1D2
MSRB3	MSRB3
NOS1	NOS1
GTF2H4	GTF2H4
IFI6	IFI6
POGZ	POGZ
APBA3	APBA3
ZDHHC5	ZDHHC5
MB21D2	MB21D2
ARHGEF3	ARHGEF3
RWDD1	RWDD1
FIGNL1	FIGNL1
ELFN1	ELFN1
DYNLT3	DYNLT3
NKX3-2	NKX3-2
PVT1	PVT1
LCE1B	LCE1B
TMEM132B	TMEM132B
LOC100128071	LOC100128071
DDX1	DDX1
PLAGL2	PLAGL2
WISP2	WISP2
DNM3	DNM3
CDR2L	CDR2L
GALNT7	GALNT7
KCTD5	KCTD5
GTPBP2	GTPBP2
PDK4	PDK4
C1orf173	C1orf173
TSPAN16	TSPAN16
PUM1	PUM1
DAB2	DAB2
ST3GAL4	ST3GAL4
GNG11	GNG11
CPA3	CPA3
DIO1	DIO1
GNG5	GNG5
CBLB	CBLB
H3F3B	H3F3B
SGPL1	SGPL1
KIAA1107	KIAA1107
TTTY15	TTTY15
RPL7A	RPL7A
ZNF436	ZNF436
IKZF4	IKZF4
SREK1IP1	SREK1IP1
RSPO3	RSPO3
PRL	PRL
EMD	EMD
GMPPA	GMPPA
ATF1	ATF1
ARF6	ARF6
UBN2	UBN2
ZFAND2A	ZFAND2A
CCDC83	CCDC83
EYA4	EYA4
CENPK	CENPK
PDCD4	PDCD4
KRT25	KRT25
CCAR1	CCAR1
SSR4	SSR4
FRY	FRY
FAM171A1	FAM171A1
SGMS1	SGMS1
ATAD2B	ATAD2B
LRRC59	LRRC59
ST3GAL1	ST3GAL1
PALD1	PALD1
TTLL12	TTLL12
RPS29	RPS29
SBNO2	SBNO2
RYR3	RYR3
KCNJ1	KCNJ1
METTL13	METTL13
GLCE	GLCE
SLIT1	SLIT1
CABLES1	CABLES1
FAM117B	FAM117B
LINC00673	LINC00673
ILDR1	ILDR1
LOC100996527	LOC100996527
HMGN1	HMGN1
RIN1	RIN1
PLAU	PLAU
KISS1	KISS1
TCAP	TCAP
CD96	CD96
CENPM	CENPM
PPP1R17	PPP1R17
C14orf129	GSKIP
RWDD4	RWDD4
BAG1	BAG1
FAM71F2	FAM71F2
ARMC3	ARMC3
FAM161A	FAM161A
GRIK5	GRIK5
ANXA13	ANXA13
LARGE	LARGE
ANKZF1	ANKZF1
FNDC8	FNDC8
WDR53	WDR53
MAP7D2	MAP7D2
DEPDC7	DEPDC7
HNF4G	HNF4G
LAPTM4A	LAPTM4A
ATF5	ATF5
AKAP7	AKAP7
SECISBP2L	SECISBP2L
RAC2	RAC2
NKG7	NKG7
DLEU2L	DLEU2L
KLRF1	KLRF1
LOC100505806	LOC100505806
ATPAF1-AS1	TEX38
ABCA8	ABCA8
HIP1R	HIP1R
CDC16	CDC16
ZC3H3	ZC3H3
PDE4D	PDE4D
RNF148	RNF148
FAM219A	FAM219A
C11orf49	C11orf49
DACT1	DACT1
MYB	MYB
FAM167B	FAM167B
CXXC1	CXXC1
PRSS8	PRSS8
ECD	ECD
ELANE	ELANE
NR2E1	NR2E1
MAK16	MAK16
WNT5B	WNT5B
SOCS6	SOCS6
CEP85	CEP85
E2F3	E2F3
EMP3	EMP3
EFR3A	EFR3A
CYLD	CYLD
RINT1	RINT1
TTC27	TTC27
ANO2	ANO2
SNHG16	SNHG16
HOXD-AS1	HOXD-AS1
SCGB3A2	SCGB3A2
CD84	CD84
FIBIN	FIBIN
PLP2	PLP2
CUL4A	CUL4A
SFTPD	SFTPD
HIRA	HIRA
URGCP	URGCP
SHMT1	SHMT1
C16orf72	C16orf72
LOC254559	LOC254559
CD22	CD22
SNRPD1	SNRPD1
PKLR	PKLR
TRIM63	TRIM63
PTPN13	PTPN13
CGA	CGA
SCN3B	SCN3B
KDM3B	KDM3B
WIPF2	WIPF2
RNF4	RNF4
RPS19	RPS19
ATP13A1	ATP13A1
LGALS12	LGALS12
CD274	CD274
RPL7	RPL7
AHCYL1	AHCYL1
PKD1	PKD1
DRG1	DRG1
CSNK2A2	CSNK2A2
DNAL4	DNAL4
BCHE	BCHE
POLE2	POLE2
MMP17	MMP17
GRAMD4	GRAMD4
ZBED5	ZBED5
PLEK2	PLEK2
MMGT1	MMGT1
HMGB3	HMGB3
ERC1	ERC1
SGMS2	SGMS2
CXorf65	CXorf65
CHRAC1	CHRAC1
SPACA3	SPACA3
API5	API5
RRM2	RRM2
TES	TES
NRGN	NRGN
INHA	INHA
NIPA2	NIPA2
TWIST1	TWIST1
TMA7	TMA7
MBTPS2	MBTPS2
PRKCG	PRKCG
ZFP82	ZFP82
CCDC47	CCDC47
FSCN3	FSCN3
ZNF614	ZNF614
FCHO2	FCHO2
PRDX4	PRDX4
PMF1	PMF1
SERPINF2	SERPINF2
BATF	BATF
LPAR2	LPAR2
SPAG1	SPAG1
ADI1	ADI1
YEATS2	YEATS2
ZBTB43	ZBTB43
ADAD2	ADAD2
WFIKKN2	WFIKKN2
BCAP31	BCAP31
PACSIN2	PACSIN2
SULF1	SULF1
COL14A1	COL14A1
MED26	MED26
ALKBH6	ALKBH6
IRF7	IRF7
THOC1	THOC1
COQ10B	COQ10B
BCKDHA	BCKDHA
PDGFA	PDGFA
ARFGAP2	ARFGAP2
EML4	EML4
FAM110A	FAM110A
RBM15B	RBM15B
MEI1	MEI1
LOC100505624	LOC100505624
PGM1	PGM1
COBRA1	NELFB
LCAT	LCAT
FGFBP1	FGFBP1
H2AFX	H2AFX
PLIN1	PLIN1
RBM25	RBM25
MARC2	MARC2
ESF1	ESF1
ELP5	ELP5
FAM167A	FAM167A
PPM1K	PPM1K
ADAMTS9	ADAMTS9
EPHX4	EPHX4
PSMA2	PSMA2
INTS2	INTS2
MLLT6	MLLT6
FZD3	FZD3
POLR3A	POLR3A
MAMDC4	MAMDC4
NSF	NSF
APOLD1	APOLD1
MYADM	MYADM
DPM3	DPM3
SREBF2	SREBF2
TSN	TSN
NUP160	NUP160
SIDT1	SIDT1
ZNF598	ZNF598
ST6GALNAC2	ST6GALNAC2
PPP2R5B	PPP2R5B
PADI2	PADI2
B4GALT3	B4GALT3
NOP10	NOP10
PRMT7	PRMT7
GTF3C6	GTF3C6
RNF145	RNF145
PFKFB4	PFKFB4
MRVI1-AS1	MRVI1-AS1
LRRC4C	LRRC4C
CBLN4	CBLN4
NDUFB2	NDUFB2
ZWILCH	ZWILCH
PTPN23	PTPN23
GHRL	GHRL
KCTD18	KCTD18
PTPN22	PTPN22
GATAD2B	GATAD2B
KLHL34	KLHL34
HADHA	HADHA
COL21A1	COL21A1
IVL	IVL
DAPK2	DAPK2
ZNF14	ZNF14
RSU1	RSU1
NAP1L5	NAP1L5
COL15A1	COL15A1
ELF2	ELF2
HOPX	HOPX
ZHX3	ZHX3
CELF1	CELF1
ASAP3	ASAP3
USP40	USP40
KIF1A	KIF1A
RORA	RORA
ANO4	ANO4
C1orf168	C1orf168
EML2	EML2
SLC22A5	SLC22A5
MARCO	MARCO
RAB33A	RAB33A
PSMA6	PSMA6
DENND5A	DENND5A
NUP50	NUP50
TULP4	TULP4
FOCAD	FOCAD
SRBD1	SRBD1
EPS8L3	EPS8L3
C9orf123	C9orf123
C17orf28	HID1
SLC29A4	SLC29A4
PPAPDC2	PPAPDC2
FAM81A	FAM81A
FAM120B	FAM120B
C9orf64	C9orf64
IRS1	IRS1
DMBT1	DMBT1
SORBS3	SORBS3
GATA2	GATA2
MOB2	MOB2
C17orf67	C17orf67
LOC100130705	LOC100130705
BCAM	BCAM
PGAP2	PGAP2
TOR1A	TOR1A
VAT1L	VAT1L
MAP2	MAP2
C6orf57	C6orf57
SFT2D2	SFT2D2
SRP9	SRP9
NUP88	NUP88
HIVEP1	HIVEP1
MYH10	MYH10
PIGS	PIGS
SLC22A23	SLC22A23
ZDHHC23	ZDHHC23
LOC494558	LOC494558
C17orf110	SMIM6
DKC1	DKC1
TWF2	TWF2
ZHX2	ZHX2
TOE1	TOE1
WNT5A	WNT5A
SYCP1	SYCP1
SOST	SOST
CD276	CD276
HLA-DOA	HLA-DOA
STPG1	STPG1
TRMT6	TRMT6
EIF4A2	EIF4A2
PTH1R	PTH1R
EFCAB11	EFCAB11
NUDCD1	NUDCD1
SLC12A2	SLC12A2
GIMAP7	GIMAP7
POU6F1	POU6F1
SVOP	SVOP
FGF14	FGF14
CSRNP3	CSRNP3
UBB	UBB
LEPROT	LEPROT
GSTP1	GSTP1
SFPQ	SFPQ
CTSK	CTSK
ANK2	ANK2
LIPF	LIPF
AGR2	AGR2
FASTKD3	FASTKD3
AP1M1	AP1M1
DCAKD	DCAKD
ZNF511	ZNF511
HIPK2	HIPK2
TUBE1	TUBE1
XIRP2	XIRP2
USP16	USP16
KIAA0494	EFCAB14
RNF24	RNF24
MTTP	MTTP
PCGF1	PCGF1
DPT	DPT
IFT52	IFT52
NAA35	NAA35
GATAD2A	GATAD2A
CTPS2	CTPS2
SEC22C	SEC22C
SDCCAG8	SDCCAG8
ZBED3	ZBED3
ENPP6	ENPP6
GRIN3A	GRIN3A
TEX29	TEX29
DENND4B	DENND4B
BCL2L1	BCL2L1
ACAP2	ACAP2
KIAA1467	KIAA1467
ZC3H4	ZC3H4
USP36	USP36
PBX4	PBX4
ABHD6	ABHD6
MZT1	MZT1
ZNF615	ZNF615
RGS7	RGS7
GPR88	GPR88
GYS1	GYS1
KIAA0355	KIAA0355
HPD	HPD
MAEA	MAEA
ISG20L2	ISG20L2
YBX1	YBX1
TCEB3	TCEB3
LOC100996516	LOC100996516
STARD3NL	STARD3NL
SOX8	SOX8
SH3PXD2B	SH3PXD2B
LY6E	LY6E
VEZF1	VEZF1
RPA3	RPA3
ATP9A	ATP9A
EPB41L1	EPB41L1
KIF20A	KIF20A
ACN9	ACN9
WFDC1	WFDC1
DCAF12	DCAF12
EPC1	EPC1
GLTP	GLTP
SUMF1	SUMF1
MRO	MRO
GIT2	GIT2
SAFB	SAFB
CFDP1	CFDP1
PIP	PIP
NR0B1	NR0B1
NCSTN	NCSTN
RALGDS	RALGDS
IVD	IVD
EMX2OS	EMX2OS
LRP5L	LRP5L
GTF3C1	GTF3C1
TBC1D1	TBC1D1
RGS14	RGS14
DPYSL3	DPYSL3
MYCBP2	MYCBP2
SGCA	SGCA
SRXN1	SRXN1
C1D	C1D
GSN	GSN
ATXN1	ATXN1
CEACAM7	CEACAM7
SLC19A2	SLC19A2
NTHL1	NTHL1
DYNC1H1	DYNC1H1
SDAD1	SDAD1
C7orf10	C7orf10
ANKRD5	ANKEF1
RADIL	RADIL
PPT1	PPT1
MKI67	MKI67
PDZRN4	PDZRN4
MRPS21	MRPS21
LOC100287628	LOC100287628
FCAMR	FCAMR
NCF2	NCF2
RDH11	RDH11
UNKL	UNKL
TSNAX	TSNAX
GPR135	GPR135
NOC4L	NOC4L
ZNF721	ZNF721
KPNB1	KPNB1
ARHGEF26	ARHGEF26
LMOD2	LMOD2
SNPH	SNPH
LY96	LY96
TRH	TRH
SOS2	SOS2
UBXN2B	UBXN2B
LRRK1	LRRK1
PRR16	PRR16
RANBP10	RANBP10
C2orf29	CNOT11
SYNJ2BP	SYNJ2BP
FAM169A	FAM169A
KCNQ5	KCNQ5
CCT8	CCT8
GALT	GALT
NFE2L1	NFE2L1
TMEM134	TMEM134
CNTN3	CNTN3
C2orf53	C2orf53
METTL21D	METTL21D
IFI27L1	IFI27L1
GINS3	GINS3
SLC35B1	SLC35B1
LMNB1	LMNB1
FTSJ1	FTSJ1
NCF4	NCF4
ATP6AP1	ATP6AP1
SORL1	SORL1
THTPA	THTPA
ZNF559	ZNF559
FBXL3	FBXL3
ACAP1	ACAP1
GIF	GIF
TCTN3	TCTN3
PRRX2	PRRX2
NOD1	NOD1
TARDBP	TARDBP
OST4	OST4
SMAP2	SMAP2
SCRT1	SCRT1
FOXO4	FOXO4
LTB	LTB
PLCB1	PLCB1
SMPX	SMPX
RASEF	RASEF
ATP2B2	ATP2B2
ERAP2	ERAP2
MEIOB	MEIOB
C16orf53	PAGR1
TMUB1	TMUB1
UQCRC1	UQCRC1
TCTA	TCTA
PROSC	PROSC
SEPT7	SEPT7
TRAF3	TRAF3
RDH10	RDH10
RBM6	RBM6
NFIL3	NFIL3
CPEB3	CPEB3
KRT2	KRT2
EMID1	EMID1
WDR59	WDR59
KDELC1	KDELC1
ZC3HC1	ZC3HC1
TMX3	TMX3
TMEM41A	TMEM41A
PKN3	PKN3
SNTB1	SNTB1
SOWAHC	SOWAHC
ZC3H6	ZC3H6
DUSP15	DUSP15
TRABD2B	TRABD2B
PTGR1	PTGR1
DUSP27	DUSP27
HIF1A	HIF1A
KLF10	KLF10
HSPA1B	HSPA1B
ZMYND10	ZMYND10
